"iso3","country","nutrient","sev_base","sev_high","sev_delta"
"QAT","Qatar","Iron",91.9103924816054,91.7509417249684,-0.159450756636998
"QAT","Qatar","Vitamin A",92.7038825835289,92.7001777052401,-0.00370487828877977
"QAT","Qatar","Vitamin B-12",57.0942246887167,55.271883945423,-1.82234074329367
"QAT","Qatar","Zinc",83.2211445283651,82.9592605057966,-0.261884022568526
"ROU","Romania","Calcium",52.5352999513232,52.1731670179949,-0.362132933328382
"ROU","Romania","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"ROU","Romania","Iron",2.56300692185927,2.50740872303694,-0.0555981988223317
"ROU","Romania","Vitamin A",31.2226067781719,31.2379657034707,0.0153589252987574
"ROU","Romania","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"ROU","Romania","Zinc",0.00823655529841699,0.00774807575982507,-0.000488479538591915
"RUS","Russia","Calcium",60.6577750559557,60.2814641669021,-0.376310889053647
"RUS","Russia","DHA+EPA fatty acids",0.0365070325536947,0,-0.0365070325536947
"RUS","Russia","Iron",0.262470856880212,0.255375039857187,-0.0070958170230235
"RUS","Russia","Vitamin A",0.482384251803084,0.489733177238339,0.00734892543525495
"RUS","Russia","Vitamin B-12",3.7508186524185e-17,6.60852817061228e-18,-3.08996583535725e-17
"RUS","Russia","Zinc",0.0015411007682462,0.00145559790280219,-8.55028654440141e-05
"RWA","Rwanda","Calcium",93.3559951506098,93.2595649991016,-0.0964301515081448
"RWA","Rwanda","DHA+EPA fatty acids",64.3353821133829,62.4744368041947,-1.86094530918814
"RWA","Rwanda","Iron",3.40923557162549,3.33895793038391,-0.0702776412415799
"RWA","Rwanda","Vitamin A",0.695858964929882,0.690372594480993,-0.00548637044888963
"RWA","Rwanda","Vitamin B-12",34.2371695430693,33.3761284026863,-0.861041140383059
"RWA","Rwanda","Zinc",8.83357130186747,8.65417336322782,-0.179397938639647
"SAU","Saudi Arabia","Calcium",76.4791035282664,76.2174259434128,-0.26167758485366
"SAU","Saudi Arabia","DHA+EPA fatty acids",37.42766390824,34.0081514426686,-3.41951246557146
"SAU","Saudi Arabia","Iron",0.500651461449743,0.485735713657484,-0.0149157477922596
"SAU","Saudi Arabia","Vitamin A",53.5886688890551,53.6674598828574,0.0787909938022952
"SAU","Saudi Arabia","Vitamin B-12",11.1086126327038,10.6920332919327,-0.416579340771094
"SAU","Saudi Arabia","Zinc",0.0922689653461774,0.0872705029941027,-0.00499846235207459
"SDN","Sudan","Calcium",99.2555261983342,99.2549752078859,-0.000550990448279976
"SDN","Sudan","DHA+EPA fatty acids",88.5689492119268,88.4177917960531,-0.151157415873658
"SDN","Sudan","Iron",95.7411487461551,95.7323214895146,-0.0088272566404946
"SDN","Sudan","Vitamin A",90.7725267138093,90.7721111273973,-0.000415586412023927
"SDN","Sudan","Vitamin B-12",89.6721357346643,89.6262545645709,-0.0458811700934063
"SDN","Sudan","Zinc",95.1618776670282,95.1505276176526,-0.0113500493756177
"SEN","Senegal","Calcium",99.3896200943676,99.3652934175912,-0.024326676776355
"SEN","Senegal","DHA+EPA fatty acids",20.2304365976996,18.1467626169096,-2.08367398079002
"SEN","Senegal","Iron",0,0,0
"SEN","Senegal","Vitamin A",70.6935172155782,70.6397508099881,-0.0537664055900862
"SEN","Senegal","Vitamin B-12",1.8704532142072,1.48789080390715,-0.382562410300047
"SEN","Senegal","Zinc",0,0,0
"SGP","Singapore","Calcium",98.7778044032927,98.7135006901504,-0.0643037131423895
"SGP","Singapore","DHA+EPA fatty acids",0,0,0
"SGP","Singapore","Iron",90.1408791842519,89.4005924224788,-0.740286761773132
"SGP","Singapore","Vitamin A",96.6029766692812,96.5999984284705,-0.0029782408106346
"SGP","Singapore","Vitamin B-12",10.5025891016676,7.00959241127737,-3.49299669039022
"SGP","Singapore","Zinc",71.3844602625278,70.485164731619,-0.899295530908785
"SLB","Solomon Islands","Calcium",82.2878347388037,82.1653717343615,-0.122463004442167
"SLB","Solomon Islands","DHA+EPA fatty acids",23.2490809131522,20.028695015155,-3.22038589799721
"SLB","Solomon Islands","Iron",70.5177542622574,70.3154039899802,-0.202350272277192
"SLB","Solomon Islands","Vitamin A",0.000284498184681203,0.000289318168253976,4.81998357277222e-06
"SLB","Solomon Islands","Vitamin B-12",10.0886658095998,6.95664758175832,-3.13201822784152
"SLB","Solomon Islands","Zinc",66.441619663786,66.3857558406961,-0.0558638230898907
"SLE","Sierra Leone","Calcium",99.6969473092831,99.6829478432483,-0.0139994660348599
"SLE","Sierra Leone","DHA+EPA fatty acids",4.96227723036026,2.76322728023998,-2.19904995012028
"SLE","Sierra Leone","Iron",35.0312997747523,34.6407766715868,-0.390523103165481
"SLE","Sierra Leone","Vitamin A",54.9961196079753,54.9432462367198,-0.0528733712554545
"SLE","Sierra Leone","Vitamin B-12",29.1037830424739,26.9566676391791,-2.1471154032948
"SLE","Sierra Leone","Zinc",48.8987648774274,48.3203249520146,-0.578439925412806
"SLV","El Salvador","Calcium",81.0963185925035,81.0193856868484,-0.0769329056551072
"SLV","El Salvador","DHA+EPA fatty acids",76.4157614638212,72.8749801376851,-3.5407813261362
"SLV","El Salvador","Iron",5.34282179851884,5.29813689156072,-0.0446849069581205
"SLV","El Salvador","Vitamin A",50.8669916294748,51.0779701591482,0.210978529673426
"SLV","El Salvador","Vitamin B-12",24.326747494254,23.752395510646,-0.574351983608053
"SLV","El Salvador","Zinc",4.59308716236322,4.53972608654991,-0.0533610758133085
"SMR","San Marino","Calcium",97.0996030941079,97.099603085226,-8.88197035919802e-09
"SMR","San Marino","DHA+EPA fatty acids",94.580557345685,94.5804143369365,-0.000143008748509033
"SMR","San Marino","Iron",94.4757526793359,94.4757509114738,-1.76786209777902e-06
"SMR","San Marino","Vitamin A",92.7757787277528,92.7757787004455,-2.73073496259713e-08
"SMR","San Marino","Vitamin B-12",84.2858073446311,84.2857968930489,-1.04515822574314e-05
"SMR","San Marino","Zinc",87.5736498849267,87.5736441076115,-5.77731516990809e-06
"SOM","Somalia","Calcium",99.2509662060512,99.2504557998684,-0.000510406182799627
"SOM","Somalia","DHA+EPA fatty acids",85.7349766204006,85.524264355779,-0.210712264621576
"SOM","Somalia","Iron",99.1505850574609,99.149142633799,-0.00144242366186838
"SOM","Somalia","Vitamin A",90.7702190624558,90.7699978843902,-0.000221178065563521
"SOM","Somalia","Vitamin B-12",89.3607293269959,89.3319891647017,-0.0287401622942646
"SOM","Somalia","Zinc",99.4371772002677,99.4362827806725,-0.000894419595204354
"SRB","Serbia","Calcium",58.0506170419839,57.9277651685397,-0.122851873444181
"SRB","Serbia","DHA+EPA fatty acids",72.0412415288253,69.1567664787563,-2.88447505006906
"SRB","Serbia","Iron",0.826861114554135,0.817149293544053,-0.00971182101008288
"SRB","Serbia","Vitamin A",34.8181718821772,34.9698933668374,0.151721484660189
"SRB","Serbia","Vitamin B-12",4.04907244088525,3.77230354414016,-0.276768896745093
"SRB","Serbia","Zinc",0.00805463177112087,0.00793038124047843,-0.000124250530642448
"STP","São Tomé & Príncipe","Calcium",96.8731426903091,96.76593012869,-0.107212561619092
"STP","São Tomé & Príncipe","DHA+EPA fatty acids",0,0,0
"STP","São Tomé & Príncipe","Iron",47.3226176713088,46.5166636384744,-0.80595403283445
"STP","São Tomé & Príncipe","Vitamin A",78.0902081686871,78.0321909033921,-0.0580172652950082
"STP","São Tomé & Príncipe","Vitamin B-12",32.2499532857009,29.8460269816783,-2.40392630402261
"STP","São Tomé & Príncipe","Zinc",81.2287877362689,80.726827382489,-0.501960353779809
"SUR","Suriname","Calcium",99.2129935041249,99.1330320934195,-0.0799614107054207
"SUR","Suriname","DHA+EPA fatty acids",16.8247526053923,15.2918623670897,-1.53289023830261
"SUR","Suriname","Iron",9.66152296848203,9.4060639151047,-0.25545905337734
"SUR","Suriname","Vitamin A",81.3512496596754,81.5611453477285,0.209895688053035
"SUR","Suriname","Vitamin B-12",2.53199255013771,1.93293496403261,-0.599057586105104
"SUR","Suriname","Zinc",2.93939164597847,2.61957571834674,-0.31981592763173
"SVK","Slovakia","Calcium",52.9478686069477,52.5888178813092,-0.359050725638509
"SVK","Slovakia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"SVK","Slovakia","Iron",2.45313111136114,2.40022512775947,-0.0529059836016654
"SVK","Slovakia","Vitamin A",31.0970101565561,31.1123601286312,0.0153499720751744
"SVK","Slovakia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"SVK","Slovakia","Zinc",0.0112464791382656,0.0106310309590897,-0.000615448179175852
"SVN","Slovenia","Calcium",52.7294978501431,52.3727192456176,-0.356778604525543
"SVN","Slovenia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"SVN","Slovenia","Iron",2.53195486851817,2.47675768072653,-0.0551971877916418
"SVN","Slovenia","Vitamin A",30.4356304027659,30.4510366382725,0.0154062355065698
"SVN","Slovenia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"SVN","Slovenia","Zinc",0.00886798094722136,0.00835520668351221,-0.000512774263709149
"SWE","Sweden","Calcium",52.3691647046416,52.0180874171078,-0.351077287533784
"SWE","Sweden","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"SWE","Sweden","Iron",2.43666752442768,2.38292275137255,-0.0537447730551366
"SWE","Sweden","Vitamin A",30.4904400510202,30.5057182532403,0.0152782022200947
"SWE","Sweden","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"SWE","Sweden","Zinc",0.00744834689771271,0.0069905607962609,-0.000457786101451824
"SWZ","Eswatini","Calcium",97.7579448292877,97.7500111497701,-0.0079336795176193
"SWZ","Eswatini","DHA+EPA fatty acids",84.2624429588176,83.7530298721386,-0.509413086678978
"SWZ","Eswatini","Iron",38.0839886300783,37.9750789133893,-0.108909716688975
"SWZ","Eswatini","Vitamin A",33.482666191672,33.4607111085609,-0.0219550831111154
"SWZ","Eswatini","Vitamin B-12",1.34909715786025,1.29987207714489,-0.0492250807153535
"SWZ","Eswatini","Zinc",74.6679054266968,74.5718585321638,-0.0960468945329633
"SYC","Seychelles","Calcium",94.7902153829758,93.6404809624145,-1.14973442056127
"SYC","Seychelles","DHA+EPA fatty acids",0,0,0
"SYC","Seychelles","Iron",82.2225548376929,80.1902134405346,-2.03234139715836
"SYC","Seychelles","Vitamin A",90.6957303537426,90.6893067529644,-0.00642360077811687
"SYC","Seychelles","Vitamin B-12",8.61657802028883e-08,6.11483008537856e-10,-8.55542971943504e-08
"SYC","Seychelles","Zinc",52.8096356841328,46.1127916742511,-6.69684400988174
"SYR","Syria","Calcium",97.0528434829304,97.0502230532972,-0.00262042963316809
"SYR","Syria","DHA+EPA fatty acids",86.9715880455415,86.4521997328732,-0.519388312668274
"SYR","Syria","Iron",96.0689861188628,96.0612353890317,-0.00775072983113105
"SYR","Syria","Vitamin A",92.7705060205078,92.7702361936229,-0.000269826884893476
"SYR","Syria","Vitamin B-12",82.5078511942826,82.4145316294228,-0.0933195648598133
"SYR","Syria","Zinc",94.9608789205448,94.9539988340595,-0.0068800864853138
"TCD","Chad","Calcium",96.700005301352,96.6856248851936,-0.0143804161583748
"TCD","Chad","DHA+EPA fatty acids",74.9621070691181,73.8218110252401,-1.14029604387802
"TCD","Chad","Iron",57.0020803001055,56.8103833768688,-0.191696923236729
"TCD","Chad","Vitamin A",13.4576999280919,13.4327344264841,-0.0249655016077849
"TCD","Chad","Vitamin B-12",1.63620977189492e-11,1.37796344651576e-11,-2.58246325379156e-12
"TCD","Chad","Zinc",36.3052151269827,36.0258967064493,-0.279318420533424
"TGO","Togo","Calcium",99.8564068205933,99.8520176800631,-0.00438914053027552
"TGO","Togo","DHA+EPA fatty acids",55.5139729182063,53.3444637977271,-2.16950912047919
"TGO","Togo","Iron",5.72929910821773,5.67704717791807,-0.0522519302996602
"TGO","Togo","Vitamin A",91.0034710046498,90.9904086353628,-0.0130623692870518
"TGO","Togo","Vitamin B-12",70.6573933817276,70.2114338024952,-0.44595957923239
"TGO","Togo","Zinc",3.40633939832442,3.31020451802989,-0.0961348802945298
"THA","Thailand","Calcium",95.64921917956,95.424878807293,-0.224340372266989
"THA","Thailand","DHA+EPA fatty acids",0.849420559296463,0.127376763202711,-0.722043796093752
"THA","Thailand","Iron",15.4197077874347,14.8839662568122,-0.535741530622483
"THA","Thailand","Vitamin A",2.95459477314296,3.21245231192353,0.257857538780563
"THA","Thailand","Vitamin B-12",3.22282690438859,2.26421619629423,-0.958610708094358
"THA","Thailand","Zinc",14.8263672564959,14.2758301740276,-0.550537082468352
"TJK","Tajikistan","Calcium",95.2783951269795,95.3081322274525,0.0297371004730127
"TJK","Tajikistan","DHA+EPA fatty acids",96.772276642168,96.7426288014938,-0.0296478406741523
"TJK","Tajikistan","Iron",19.901956031548,19.9929365018475,0.0909804702995412
"TJK","Tajikistan","Vitamin A",3.15172759321433,3.24749726517377,0.0957696719594466
"TJK","Tajikistan","Vitamin B-12",8.81897120414369,9.08904620161922,0.270074997475537
"TJK","Tajikistan","Zinc",47.3567867768752,47.57923979032,0.222453013444849
"TKM","Turkmenistan","Calcium",64.7016813439438,64.9654349826577,0.263753638713956
"TKM","Turkmenistan","DHA+EPA fatty acids",67.1559279816773,65.472820692915,-1.68310728876232
"TKM","Turkmenistan","Iron",4.63355704035254,4.68095154997236,0.0473945096198202
"TKM","Turkmenistan","Vitamin A",22.004551341811,22.466542511455,0.461991169644014
"TKM","Turkmenistan","Vitamin B-12",0.00118668292240661,0.00139478312662793,0.000208100204221322
"TKM","Turkmenistan","Zinc",6.7353059000961,7.02459542947777,0.289289529381672
"TLS","Timor-Leste","Calcium",98.4620021816065,98.4403682845522,-0.0216338970542353
"TLS","Timor-Leste","DHA+EPA fatty acids",61.9401654930089,60.8869527678888,-1.05321272512002
"TLS","Timor-Leste","Iron",12.7794550233001,12.6889945235396,-0.0904604997604622
"TLS","Timor-Leste","Vitamin A",91.4799489222143,91.4575486096794,-0.0224003125348428
"TLS","Timor-Leste","Vitamin B-12",63.9780313574033,63.5266408444652,-0.451390512938101
"TLS","Timor-Leste","Zinc",19.4995536105275,19.3138793615421,-0.18567424898545
"TON","Tonga","Calcium",99.3450788226162,99.340319846249,-0.00475897636719829
"TON","Tonga","DHA+EPA fatty acids",21.5101919548643,18.2944361508758,-3.21575580398856
"TON","Tonga","Iron",95.9601330934023,95.7732925268528,-0.186840566549489
"TON","Tonga","Vitamin A",96.6059994109095,96.6036175661607,-0.00238184474876242
"TON","Tonga","Vitamin B-12",48.6411932911548,45.1520964266533,-3.48909686450147
"TON","Tonga","Zinc",86.7801226963114,86.4557409585775,-0.324381737733907
"TTO","Trinidad & Tobago","Calcium",74.4671742551418,74.0149623402228,-0.45221191491896
"TTO","Trinidad & Tobago","DHA+EPA fatty acids",19.9528847655716,14.491515460389,-5.46136930518262
"TTO","Trinidad & Tobago","Iron",0.279490112363086,0.266092383720566,-0.0133977286425178
"TTO","Trinidad & Tobago","Vitamin A",40.7809664532541,41.1083381819443,0.327371728690185
"TTO","Trinidad & Tobago","Vitamin B-12",2.68026081419915,2.24933310951084,-0.43092770468831
"TTO","Trinidad & Tobago","Zinc",0.10739450285789,0.0949488830177251,-0.0124456198401644
"TUN","Tunisia","Calcium",51.8143225365111,51.3336957510192,-0.480626785491882
"TUN","Tunisia","DHA+EPA fatty acids",8.05713029104266,2.27942652624944,-5.77770376479323
"TUN","Tunisia","Iron",0.00637356510101682,0.00577104043365438,-0.000602524667362428
"TUN","Tunisia","Vitamin A",2.76535252207211,2.91769813284731,0.152345610775191
"TUN","Tunisia","Vitamin B-12",0.944672796380789,0.569959404959464,-0.374713391421324
"TUN","Tunisia","Zinc",0.999566695691966,0.93397976292046,-0.0655869327715057
"TUR","Turkey","Calcium",48.0900066458025,48.2474838593082,0.157477213505683
"TUR","Turkey","DHA+EPA fatty acids",59.1446193146622,56.05339467314,-3.09122464152225
"TUR","Turkey","Iron",0.569355602073641,0.572694629816077,0.00333902774243635
"TUR","Turkey","Vitamin A",3.61370225195877,3.70534322369076,0.0916409717319916
"TUR","Turkey","Vitamin B-12",0.486187293702953,0.487407385163683,0.00122009146073084
"TUR","Turkey","Zinc",0.255335770294195,0.263737997228377,0.00840222693418286
"TUV","Tuvalu","Calcium",99.1978278016326,99.1807867759381,-0.0170410256945065
"TUV","Tuvalu","DHA+EPA fatty acids",0,0,0
"TUV","Tuvalu","Iron",79.6157741796831,76.7704191740955,-2.84535500558762
"TUV","Tuvalu","Vitamin A",96.5776816738766,96.5734362600206,-0.00424541385604975
"TUV","Tuvalu","Vitamin B-12",5.22504402070713e-15,6.63171788365941e-19,-5.22438084891876e-15
"TUV","Tuvalu","Zinc",79.2480837240432,78.1258048928811,-1.12227883116209
"TWN","Taiwan","Calcium",80.117324110609,79.1921409804865,-0.925183130122544
"TWN","Taiwan","DHA+EPA fatty acids",2.4408805271115,2.15702416171363,-0.283856365397874
"TWN","Taiwan","Iron",3.14807685419343,3.00589122324939,-0.142185630944035
"TWN","Taiwan","Vitamin A",15.9638389490882,16.1478756933173,0.184036744229083
"TWN","Taiwan","Vitamin B-12",0.00387874988072737,0.0018324488772168,-0.00204630100351056
"TWN","Taiwan","Zinc",0.422057285904025,0.402829851342284,-0.0192274345617415
"TZA","Tanzania","Calcium",96.4731970188894,96.4482008804167,-0.0249961384726579
"TZA","Tanzania","DHA+EPA fatty acids",74.2370797930325,73.0515796433111,-1.18550014972135
"TZA","Tanzania","Iron",11.1181269390388,11.0539063803704,-0.0642205586684053
"TZA","Tanzania","Vitamin A",6.93953472149421,6.92037513340727,-0.0191595880869348
"TZA","Tanzania","Vitamin B-12",73.104539492064,72.7102958479885,-0.394243644075503
"TZA","Tanzania","Zinc",4.6678417988875,4.59566962246747,-0.0721721764200285
"UGA","Uganda","Calcium",95.1356892972243,95.0364022031168,-0.0992870941074592
"UGA","Uganda","DHA+EPA fatty acids",55.8414967349456,53.6852722139495,-2.15622452099606
"UGA","Uganda","Iron",14.132336184561,14.004218263188,-0.128117921373038
"UGA","Uganda","Vitamin A",11.5410393000392,11.5134812930436,-0.0275580069956355
"UGA","Uganda","Vitamin B-12",47.5378543004351,46.9239077123582,-0.613946588076854
"UGA","Uganda","Zinc",11.4598062618121,11.2664228567919,-0.193383405020126
"UKR","Ukraine","Calcium",68.0069855786401,67.5855812280692,-0.421404350570912
"UKR","Ukraine","DHA+EPA fatty acids",16.0808331751802,13.7962640650303,-2.2845691101499
"UKR","Ukraine","Iron",1.39510969667558,1.37264066638478,-0.0224690302908039
"UKR","Ukraine","Vitamin A",1.17299316885406,1.18514484066669,0.0121516718126313
"UKR","Ukraine","Vitamin B-12",0.0868838053682613,0.0475985530878029,-0.0392852522804585
"UKR","Ukraine","Zinc",0.765238697572512,0.758749821908041,-0.00648887566447162
"URY","Uruguay","Calcium",65.1433214535462,64.8805907492878,-0.262730704258381
"URY","Uruguay","DHA+EPA fatty acids",49.541948571308,46.5014839364902,-3.04046463481777
"URY","Uruguay","Iron",2.77674571612492,2.73373084724158,-0.0430148688833383
"URY","Uruguay","Vitamin A",0.000108515764691955,0.000116109340259968,7.59357556801352e-06
"URY","Uruguay","Vitamin B-12",8.18710139226681e-13,4.78677731407431e-13,-3.40032407819248e-13
"URY","Uruguay","Zinc",0.00100103264883101,0.000975842361426946,-2.51902874040604e-05
"USA","United States","Calcium",41.9805230820566,41.8739215599386,-0.106601522117957
"USA","United States","DHA+EPA fatty acids",0.20442297035374,0.0653833585251074,-0.139039611828632
"USA","United States","Iron",1.81373674917637,1.79766003492011,-0.0160767142562624
"USA","United States","Vitamin A",8.05649815819289,8.12241640461235,0.0659182464194513
"USA","United States","Vitamin B-12",0.00222212719394224,0.0017975352018326,-0.000424591992109632
"USA","United States","Zinc",0.000159971007842274,0.000157216368694591,-2.75463914768257e-06
"UZB","Uzbekistan","Calcium",10.0244295449828,10.3908004399528,0.366370894969978
"UZB","Uzbekistan","DHA+EPA fatty acids",71.3900142585931,69.7807053883182,-1.60930887027488
"UZB","Uzbekistan","Iron",3.80177228536167,3.84069280998492,0.0389205246232507
"UZB","Uzbekistan","Vitamin A",0,0,0
"UZB","Uzbekistan","Vitamin B-12",2.93273627575324e-13,4.57306136120237e-13,1.64032508544915e-13
"UZB","Uzbekistan","Zinc",2.87917889008182,3.00896688624657,0.129787996164754
"VCT","St. Vincent & Grenadines","Calcium",79.2999605133693,78.9433115946528,-0.356648918716488
"VCT","St. Vincent & Grenadines","DHA+EPA fatty acids",1.59951387521659,1.10566655890175,-0.493847316314842
"VCT","St. Vincent & Grenadines","Iron",1.55135921827026,1.49698854734891,-0.054370670921343
"VCT","St. Vincent & Grenadines","Vitamin A",8.41941894162189,8.72352923729493,0.304110295673042
"VCT","St. Vincent & Grenadines","Vitamin B-12",0.000538002299946255,0.000240613519726904,-0.000297388780219351
"VCT","St. Vincent & Grenadines","Zinc",0.991957414255103,0.921072944265006,-0.0708844699900977
"VEN","Venezuela","Calcium",99.6648436976403,99.657156725124,-0.00768697251634194
"VEN","Venezuela","DHA+EPA fatty acids",57.7148621021746,54.8310715478033,-2.88379055437129
"VEN","Venezuela","Iron",25.727590825753,25.3659424655528,-0.361648360200182
"VEN","Venezuela","Vitamin A",33.6895753539504,34.0497699922675,0.360194638317039
"VEN","Venezuela","Vitamin B-12",0.000214364296807775,0.000157316541580255,-5.7047755227519e-05
"VEN","Venezuela","Zinc",12.7121779261075,12.4726106840652,-0.23956724204231
"VNM","Vietnam","Calcium",87.2689616469408,85.276440010242,-1.99252163669878
"VNM","Vietnam","DHA+EPA fatty acids",0,0,0
"VNM","Vietnam","Iron",4.10176060496389,3.75958497759247,-0.342175627371432
"VNM","Vietnam","Vitamin A",3.21585289676147,3.35958829829696,0.143735401535482
"VNM","Vietnam","Vitamin B-12",1.13937341556873e-08,4.85981807603837e-10,-1.09077523480835e-08
"VNM","Vietnam","Zinc",0.0402981731449134,0.0324229243743608,-0.00787524877055272
"VUT","Vanuatu","Calcium",97.3585483957183,97.2791832277414,-0.0793651679769322
"VUT","Vanuatu","DHA+EPA fatty acids",0,0,0
"VUT","Vanuatu","Iron",0.0001324168739236,6.06355417495154e-05,-7.17813321740843e-05
"VUT","Vanuatu","Vitamin A",85.472582857069,85.5742447757254,0.101661918656504
"VUT","Vanuatu","Vitamin B-12",0,0,0
"VUT","Vanuatu","Zinc",1.00886572963883,0.911446924354047,-0.0974188052847869
"WSM","Samoa","Calcium",43.0301071042107,38.9245602234522,-4.10554688075848
"WSM","Samoa","DHA+EPA fatty acids",0,0,0
"WSM","Samoa","Iron",0.0310400762536151,0.0196806244238795,-0.0113594518297355
"WSM","Samoa","Vitamin A",1.52931674255182,1.72570306323419,0.196386320682377
"WSM","Samoa","Vitamin B-12",0,0,0
"WSM","Samoa","Zinc",0.14330208134461,0.11469133616515,-0.0286107451794595
"YEM","Yemen","Calcium",94.7503987637813,94.7363037333061,-0.0140950304752195
"YEM","Yemen","DHA+EPA fatty acids",79.1396218340855,78.0215734819289,-1.11804835215657
"YEM","Yemen","Iron",8.36030534749948,8.34302960293025,-0.0172757445692292
"YEM","Yemen","Vitamin A",82.3964358361931,82.4072743117097,0.0108384755165527
"YEM","Yemen","Vitamin B-12",35.3169704140717,34.9637303071859,-0.353240106885763
"YEM","Yemen","Zinc",49.3020910822549,49.2523231449773,-0.0497679372776188
"ZAF","South Africa","Calcium",97.1972302656583,97.1759514879861,-0.021278777672195
"ZAF","South Africa","DHA+EPA fatty acids",59.0201919074398,57.5847802961737,-1.43541161126608
"ZAF","South Africa","Iron",7.17885670810988,7.16067338687152,-0.0181833212383584
"ZAF","South Africa","Vitamin A",18.7206570457315,18.765290713078,0.044633667346497
"ZAF","South Africa","Vitamin B-12",0.101010874572369,0.0972058057493665,-0.00380506882300306
"ZAF","South Africa","Zinc",0.194826527006842,0.192867858662495,-0.00195866834434673
"ZMB","Zambia","Calcium",98.1484760118405,98.1227212813179,-0.0257547305226705
"ZMB","Zambia","DHA+EPA fatty acids",48.6666537028653,46.4826912480467,-2.18396245481861
"ZMB","Zambia","Iron",13.8988120906493,13.7802806216014,-0.118531469047875
"ZMB","Zambia","Vitamin A",66.3158899647597,66.2768446300915,-0.0390453346682007
"ZMB","Zambia","Vitamin B-12",8.2259454201061,7.80620179064524,-0.419743629460873
"ZMB","Zambia","Zinc",4.67145433009848,4.56101676842859,-0.110437561669895
"ZWE","Zimbabwe","Calcium",98.3877724706727,98.3736971863385,-0.0140752843341343
"ZWE","Zimbabwe","DHA+EPA fatty acids",82.62369289316,81.8927099817204,-0.73098291143957
"ZWE","Zimbabwe","Iron",8.56190243422861,8.53181163584001,-0.0300907983885934
"ZWE","Zimbabwe","Vitamin A",85.2902489909597,85.2884056711363,-0.00184331982333816
"ZWE","Zimbabwe","Vitamin B-12",56.3311158919248,56.1961934321957,-0.134922459729107
"ZWE","Zimbabwe","Zinc",4.42518138555817,4.36915578836405,-0.0560255971941194
